Video link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=bhhVv2Vu-No,inappropriate,Display of weapons,"Chevaliar movie trailer includes weapons, fight and kissing"
https://www.youtube.com/watch?v=4ad-Alfkt2k,irrelevant,Food and Cooking,lurpak butter
https://www.youtube.com/watch?v=6E3I9Zwg0EE,child directed,Movies,little mermaid movie trailer
https://www.youtube.com/watch?v=B7Lo2MKNBbI,irrelevant,Personal Care & Beauty,veet wax strips
https://www.youtube.com/watch?v=9XGrcSn0VwY,irrelevant,Tech & Gadgets,Dyson headphones
https://www.youtube.com/watch?v=rBVi7AUjrrI,irrelevant,Software,Online platform for selling used clothes
https://www.youtube.com/watch?v=DBi4tIHTNxw,irrelevant,Parenting & Family,Air travel company with activities for kids
https://www.youtube.com/watch?v=N_DRrxX7rRQ,irrelevant,Food and Cooking,magnum icecream ad
https://www.youtube.com/watch?v=ewQ_wSgCFTU,irrelevant,Business & Entrepreneurship,presentation skills
https://www.youtube.com/watch?v=S2bA2RHii8k,irrelevant,Nature & Environment,Plants knowledge app
https://www.youtube.com/watch?v=dn_UnLDKqvo,irrelevant,Travel & Adventure,travel and hiking equipment
https://www.youtube.com/watch?v=Ch2_dRWzGTA,irrelevant,Travel & Adventure,App for booking holiday plans
https://www.youtube.com/watch?v=hkU36leeqPU,inappropriate,Display of weapons,"Chevaliar movie trailer includes weapons, fight and kissing"
https://www.youtube.com/watch?v=yVZydkgAKa0,inappropriate,Display of weapons,transformers movie trailer
https://www.youtube.com/watch?v=Lk-iBkjbBOY,irrelevant,Travel & Adventure,App for booking holiday plans
https://www.youtube.com/watch?v=i5fIB4Gqaec,irrelevant,Education & Learning,"Grammarly ad, software that helps with grammatical errors and sentence structure."
https://www.youtube.com/watch?v=WN5t6I0JMwA,irrelevant,Personal Care & Beauty,philips trimmer ad
https://www.youtube.com/watch?v=MEZfHrkhnR8,irrelevant,Fashion,clothing brand
https://www.youtube.com/watch?v=tlXqG-LwdQo,irrelevant,Fashion,prada bags
https://www.youtube.com/watch?v=k1GF7lplXpM,irrelevant,Business & Entrepreneurship,Business and IP centre
https://www.youtube.com/watch?v=xFP44QqeyHw,irrelevant,Sports & Athletics,Laliga football ad
https://www.youtube.com/watch?v=SBTfiNHyNDs,inappropriate,Scariness,Vengeance of the skinned video game with violence blood and dark themes
https://www.youtube.com/watch?v=5LFn5fCdyUU,irrelevant,Software,Chrome ad
https://www.youtube.com/watch?v=8Is_25XvGyg,inappropriate,Physical Violence,lego show with violence
https://www.youtube.com/watch?v=YQ4p0GQsDhA,irrelevant,Education & Learning,Unger Academy ad
https://www.youtube.com/watch?v=YJ-ORbckKiY,irrelevant,Fashion,disney clothes for adults
https://www.youtube.com/watch?v=4fe5n8Aiia4,irrelevant,Travel & Adventure,rental cars for travel
https://www.youtube.com/watch?v=QrRaPNccm9k,irrelevant,Health and Wellness,Nurofen med ad
