Video Link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=J9h3vC1WM4g,inappropriate,Adult Suggestive Content,ad pertains to a music video; contains inherent romantic dynamic; sexual undertones present
https://www.youtube.com/watch?v=Ixo7QTX2Xgk,irrelevant,Personal Care & Beauty,ad pertains to a toothpaste (Colgate)
https://www.youtube.com/watch?v=c0JoY05GDww,irrelevant,Music & Performance,ad pertains to a Punjabi music video
https://www.youtube.com/watch?v=Fe0Yn8O5kNw,inappropriate,Adult Suggestive Content,ad pertains to a hindi music video; contains inherent romantic dynamic; displays of Adult Suggestive Content present
https://www.youtube.com/watch?v=cAMHx-m9oh8,inappropriate,Adult Suggestive Content,ad pertains to a Hindi music video; contains inherent romantic dynamic; a few scenes contain Adult Suggestive Content
https://www.youtube.com/watch?v=34u1sOLrgVo,child directed,Educational Content,ad pertains to AdaptedMind's math game cartoon for kids
https://www.youtube.com/watch?v=RQ5wXpePzGE,inappropriate,Adult Suggestive Content,ad pertains to a music video; inherent romantic dynamic; some scenes show Adult Suggestive Content; shows a man being run over on the road
https://www.youtube.com/watch?v=CnZjeTc1ps0,irrelevant,Software,ad pertains to a website for a car rental company called Ok mobility
https://www.youtube.com/watch?v=tRUtoAw_e8Y,irrelevant,Music & Performance,ad pertains to a song in Hindi; song is about friendship
https://www.youtube.com/watch?v=2fp25a5eoVM,irrelevant,Tech & Gadgets,ad pertains to Huawei's Honor x8A Smartphone
https://www.youtube.com/watch?v=Ijwq-tTAwGg,inappropriate,Explicit Sexual Content,ad pertains to a Spanish song; lyrics contain sexual references
https://www.youtube.com/watch?v=DyIMb0oO8Qw,child directed,Cartoons,"ad pertaisn to a cartoon ''Bimi Boo- Kids Songs for Learning"""
https://www.youtube.com/watch?v=zpjtz3wCWnQ,inappropriate,Display of weapons,ad pertains to a pubjabi song; display of guns and drinking
https://www.youtube.com/watch?v=c7e4ktm7otA,irrelevant,Music & Performance,ad pertains to a relaxing music theme while shows shops in a street; also shows religious sites
https://www.youtube.com/watch?v=fOdo1GkzZAk,child directed,Educational Content,ad pertains to AdaptedMind's math game cartoon for kids
https://www.youtube.com/watch?v=SswRvbJlmCQ,inappropriate,Adult Suggestive Content,ad pertains to a Spanish song; lyrics contain inherent romantic dynamic
https://www.youtube.com/watch?v=fnMwCP9Wljo,inappropriate,Adult Suggestive Content,ad pertains to a music video; contains inherent romantic dynamic; shows intimidation with a pistol; some scenes show Adult Suggestive Content
https://www.youtube.com/watch?v=Qf6mnCY2pKk,irrelevant,Sports & Athletics,ad pertains to skateboarding and boxing with a sandbag; includes a drummer; unable to pinpoint what the ad is about
https://www.youtube.com/watch?v=idBh9yDZd2o,inappropriate,Adult Suggestive Content,ad pertians to a music video; contains inherent romantic dynamic; some scenes show Adult Suggestive Content
https://www.youtube.com/watch?v=AE9BTVpyuuQ,inappropriate,Display of weapons,ad pertains to a music video in arabic; contains display of weapons; shows man cutting his hand on a sword
https://www.youtube.com/watch?v=nOxZiav_pv8,child directed,Educational Content,ad pertains to AdaptedMind's math game cartoon for kids
https://www.youtube.com/watch?v=1syUmlPYvdA,inappropriate,"Drinking, drugs, smoking",ad pertains to a Spanish song; some lyrics glorify alcohol
https://www.youtube.com/watch?v=zWZEgEjNjx8,irrelevant,Education & Learning,ad pertains to malware on PC; video by dell support on different types of malware; educational in nature
https://www.youtube.com/watch?v=3vkgNy8mgwE,inappropriate,"Drinking, drugs, smoking",ad pertains to a Spanish music video; shows people drinking almost throughout the video; inappropriate dancing
https://www.youtube.com/watch?v=ySmihdz6MFc,irrelevant,Music & Performance,"ad pertains to a music video; in Spanish, but subtitles show appropriate lyrics"
https://www.youtube.com/watch?v=SqV6nXx22Rk,irrelevant,Sports & Athletics,ad pertains to skateboarding and boxing with a sandbag; includes a drummer; unable to pinpoint what the ad is about
https://www.youtube.com/watch?v=NvYDEN1m_AQ,child directed,Cartoons,"ad pertaisn to a cartoon ''Bimi Boo- Kids Songs for Learning"""
https://www.youtube.com/watch?v=3iVNxOrrtLw,inappropriate,Explicit Sexual Content,ad pertains to music; the background contains a gif of two women engaging sexually
https://www.youtube.com/watch?v=yGhg56aq1nI,irrelevant,Finance & Legal,ad pertains to a discussion on tech stocks to watch out for in 2023
https://www.youtube.com/watch?v=gJY0MyGDru8,inappropriate,Offensive language,ad pertains to a music video; contains offensive language
https://www.youtube.com/watch?v=I6PSyvWiD-Y,irrelevant,Autos & Vehicles,ad pertains to Nissan's EV
https://www.youtube.com/watch?v=vOoJVWITR-E,irrelevant,Home and Lifestyle,ad pertains to  a mattress company
https://www.youtube.com/watch?v=M5tAkwK_FgY,inappropriate,Adult Suggestive Content,ad pertains to a music videos; contains inherent romantic dynamic; some scenes contains Adult Suggestive Content
https://www.youtube.com/watch?v=XinhiEXV3UE,child directed,Storytelling,ad pertains to a kids vlog; kids playing with toys
https://www.youtube.com/watch?v=7KkPDl0a6V8,irrelevant,Machinery,ad pertains to a lubricant for fishing rods
https://www.youtube.com/watch?v=NRk2CH0gIeI,irrelevant,Tech & Gadgets,ad pertains to SES satellite network connectivity
https://www.youtube.com/watch?v=rss4fwYspec,inappropriate,Adult Suggestive Content,ad pertains to a Punjabi music video; inherent romantic dynamic; some scenes show Adult Suggestive Content
https://www.youtube.com/watch?v=59JHu2voGZM,irrelevant,Music & Performance,"ad pertains to a song ""You are not alone"" "
https://www.youtube.com/watch?v=LU1wQ9xP2dI,inappropriate,Adult Suggestive Content,ad pertains to a  spanish song; inherent romantic lyrics; 
https://www.youtube.com/watch?v=TjxskTJd9eM,irrelevant,Software,ad pertains to a software aid for robotics engineers
https://www.youtube.com/watch?v=eB969B8OQFc,inappropriate,Adult Suggestive Content,ad pertains to a spanish music video; inherent romantic dynamic; contains displays of Adult Suggestive Content
https://www.youtube.com/watch?v=X_LKGwM0He8,inappropriate,Adult Suggestive Content,ad pertains to a Hindi song; inherent romantic dynamic; background image contains Adult Suggestive Content
https://www.youtube.com/watch?v=FbH_LCxiIVM,irrelevant,Machinery,ad pertains to industrial machinery by Quick CNC
https://www.youtube.com/watch?v=524IYIf07EE,irrelevant,Music & Performance,ad pertains to a director's discussion of the making of an indian music video
https://www.youtube.com/watch?v=tTGWp4jvx48,inappropriate,"Drinking, drugs, smoking",ad pertains to a song in Portugese; song is about a romantic story; shot in a bar and hence alcohol is visible
https://www.youtube.com/watch?v=TZNRLDrwtI8,inappropriate,Adult Suggestive Content,ad pertains to a music video; contains an inherent romantic dynamic; some scene show Adult Suggestive Content
https://www.youtube.com/watch?v=2S1SIRHDsz8,irrelevant,Software,ad pertains to an app for connecting with cargo transporters
https://www.youtube.com/watch?v=ndAW3VgSdb4,inaudible,Different Language,ad pertains to a spanish band performing; no subtitiles; unable to understand the lyrics
https://www.youtube.com/watch?v=TP9sWpfMTpM,inappropriate,Adult Suggestive Content,ad pertains to a Korean show's episode titled 'Will you marry me?' ; contains inherent romantic dynamic; very mildly inappropriate
https://www.youtube.com/watch?v=mF7FvOe1MTc,inaudible,Different Language,ad pertains to a song in arabic; unable to understand lyrics
https://www.youtube.com/watch?v=nNydFpDWY6k,child directed,Poems/Songs/Nursery Rhymes/Music,"ad pertains to a song starring kids, ttitled 'Big Dreams'"
https://www.youtube.com/watch?v=QDCjl8AebT4,irrelevant,Fashion,ad pertains to wallets
https://www.youtube.com/watch?v=lVEiZUq5dow,inaudible,Different Language,ad pertains to a song in a different language; unable to interpret lyrics
https://www.youtube.com/watch?v=MISqtaNt1vg,inappropriate,"Drinking, drugs, smoking",ad pertains to a chinese music video;  shows people smoking in a bathtub; 
https://www.youtube.com/watch?v=Ix-mCljuPgI,irrelevant,Music & Performance,ad pertains to a music video in spanish;  the lyrics do not seem inappropriate upon viewing the auto translation
https://www.youtube.com/watch?v=99nUfBVgA6E,irrelevant,Sports & Athletics,ad pertains to skateboarding and boxing with a sandbag; includes a drummer; unable to pinpoint what the ad is about
https://www.youtube.com/watch?v=xFU0M2cl8FM,irrelevant,Personal Development,ad pertains to opening one's mindset
https://www.youtube.com/watch?v=4XjPFzefWhk,irrelevant,Machinery,ad pertains to a filters for indutrial machinery
https://www.youtube.com/watch?v=0p0Ip9K09B4,inappropriate,"Drinking, drugs, smoking",ad pertains ot a Punjabi music video; a scene shows a drunk girl with a bottle of alcohol;
https://www.youtube.com/watch?v=0KRF7JPsQSo,irrelevant,Machinery,ad pertains to an industrial machine by Quick CNC
https://www.youtube.com/watch?v=u9PcmUSr3TQ,irrelevant,Tech & Gadgets,"ad pertains to Samsung TVs, contains an announcement for mother's day as well"
https://www.youtube.com/watch?v=yZYuyoWc6ZI,irrelevant,Software,ad pertains to Checkmk which is a monitoring software for IT infrastructure
https://www.youtube.com/watch?v=pV5r5yMwz1c,irrelevant,Education & Learning,ad pertains to an online pronounciation course
https://www.youtube.com/watch?v=brGcBfpqLSs,inappropriate,Death,ad pertains to a Telgu music video;  shows a corspe at the start
https://www.youtube.com/watch?v=Ril7ROmazvQ,irrelevant,Software,ad pertains to GoDaddy
https://www.youtube.com/watch?v=07JGCc2n9iQ,inaudible,Different Language,ad pertains to a Spanish music video; no subtitiles so unable to understand lyrics
https://www.youtube.com/watch?v=aAGZzkyAQaY,irrelevant,Machinery,ad pertains to industrial machinery by Quick CNC
https://www.youtube.com/watch?v=mHGbPJ2tY90,irrelevant,Machinery,ad pertains to a filters for indutrial machinery
https://www.youtube.com/watch?v=UtEoi-vI7s0,inappropriate,Offensive language,ad pertains to a rap music video; contains offensive language
https://www.youtube.com/watch?v=7JRAwn40q_0,inappropriate,"Drinking, drugs, smoking"," ad pertains to a spanish music video; shows a person smoking, shows alcohol"
https://www.youtube.com/watch?v=drvkOz-2bDY,inappropriate,Adult Suggestive Content,ad pertains to a music video; contains inherent romantic dynamic; some scenes contain display of Adult Suggestive Content as well
https://www.youtube.com/watch?v=fZfOEBQsJpc,inappropriate,Fight sports,ad pertains to a short film; shows fighting/training with wooden swords; shows a butcher cutting up fish which might be distressing for kids
https://www.youtube.com/watch?v=4HtoyJ68Pro,child directed,Storytelling,ad pertains to a Korean storytelling video about Matilda; 
https://www.youtube.com/watch?v=Eq1wBOY25ak,irrelevant,Education & Learning,ad pertains to a summer internship for engineering students
https://www.youtube.com/watch?v=0I5z4YcjBTU,irrelevant,Software,ad pertains to a software that allows for overlaying your video with animation
https://www.youtube.com/watch?v=EfFuL8XEn-Y,irrelevant,Sports & Athletics,ad pertains to skateboarding and boxing with a sandbag; includes a drummer; unable to pinpoint what the ad is about
https://www.youtube.com/watch?v=639ATgYAP0g,irrelevant,Fashion,ad pertains to a jewellery brand
https://www.youtube.com/watch?v=OmPQSY_IbJw,child directed,Cartoons,ad pertains to a storytelling cartoon
https://www.youtube.com/watch?v=8wYSPQp8jNQ,child directed,Cartoons,ad pertains to adaptedMind's reading game for kids
