Video link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=08_d4byzPcg,irrelevant,Gaming & Entertainment,movie based on football teaser
https://www.youtube.com/watch?v=trhrBTl1noM,inappropriate,Physical Violence,"animated video game with a scary animal with an axe in his hand killing a man, display of blood"
https://www.youtube.com/watch?v=4cFzr0_S19M,irrelevant,Food and Cooking,mountain dew ad
https://www.youtube.com/watch?v=SxuovjKqqSs,inaudible,Different Language,music video in some south indian language
https://www.youtube.com/watch?v=TMi9bCJaHHs,irrelevant,Home and Office,"wahing detergent, surf excel ad"
https://www.youtube.com/watch?v=OGmjqI40Xco,irrelevant,Personal Care & Beauty,makeup tutorial video
https://www.youtube.com/watch?v=beKT_DKihxY,irrelevant,Food and Cooking,tea ad
https://www.youtube.com/watch?v=fZxBfcVc_JY,irrelevant,Food and Cooking,"coffee, nescafe ad"
https://www.youtube.com/watch?v=UjtTw99FBGY,irrelevant,Food and Cooking,"foodpanda, food delivery app ad"
https://www.youtube.com/watch?v=XXi4bACHyeg,irrelevant,Sports & Athletics,pubg podcast
https://www.youtube.com/watch?v=Dag3bf4Jt-s,irrelevant,Food and Cooking,tea ad
https://www.youtube.com/watch?v=BMWuuPnNjH0,irrelevant,Autos & Vehicles,tool for fuel and power mileage
https://www.youtube.com/watch?v=HQDrs4t1Zyk,inappropriate,Adult Suggestive Content,"relationships, multiple lives"
https://www.youtube.com/watch?v=3LZO5FIhzvo,irrelevant,Health and Wellness,"neslte, milk for nutrition"
https://www.youtube.com/watch?v=sA0-p2Wukwo,irrelevant,Personal Care & Beauty,shampoo ad
https://www.youtube.com/watch?v=zSYP8hKPeVU,child directed,Storytelling,italian fairytale
https://www.youtube.com/watch?v=fOdo1GkzZAk,child directed,Educational Content,"adapted mind ad, mathematical animated ad"
https://www.youtube.com/watch?v=2iaE1ayfc1I,inappropriate,Adult Suggestive Content,"Adult Suggestive Content/attraction, physical violence"
https://www.youtube.com/watch?v=audxTtCtUtI,inaudible,Different Language,"small comedy video in a south indian language, not understandable"
https://www.youtube.com/watch?v=0I5z4YcjBTU,irrelevant,Software,software to add expressions to pictures
https://www.youtube.com/watch?v=2BKD2wJV1UQ,irrelevant,Music & Performance,freestyle rap beat
https://www.youtube.com/watch?v=iQRupvJLXvg,irrelevant,Music & Performance,urdu music video song
https://www.youtube.com/watch?v=jrzx2OtBHI4,irrelevant,Food and Cooking,black beans beef sauce recipe
https://www.youtube.com/watch?v=ctt7UuK0yLE,irrelevant,Health and Wellness,"ad for panadol, displaying backpain"
